window_id,window_start_utc,window_end_utc,product_id,depth,target_samples,successful_samples,failed_samples,imbalance_mean,imbalance_median,imbalance_min,imbalance_max,bid_volume_mean,ask_volume_mean,notes
btc_usd_d10_20260924T041655Z,2026-09-24T04:16:55.890435Z,2026-09-24T05:15:56.065334Z,BTC-USD,10,60,60,0,-0.028386914813,0.016983146425,-0.777914558416,0.668617687861,0.463370231167,0.5000531215,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260924T094902Z,2026-09-24T09:49:02.090597Z,2026-09-24T10:48:02.229963Z,BTC-USD,10,60,60,0,-0.072870570493,-0.087860494388,-0.963922590272,0.67047267789,0.715500601167,0.793380150167,hourly window sampler; minute rows are collected live during the run
