window_id,window_start_utc,window_end_utc,product_id,depth,target_samples,successful_samples,failed_samples,imbalance_mean,imbalance_median,imbalance_min,imbalance_max,bid_volume_mean,ask_volume_mean,notes
btc_usd_d10_20260809T020956Z,2026-08-09T02:09:56.540654Z,2026-08-09T03:08:57.108256Z,BTC-USD,10,60,60,0,-0.099138640516,-0.110964892234,-0.820252043655,0.867215579024,1.320707807,1.626691337,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260809T042145Z,2026-08-09T04:21:45.978434Z,2026-08-09T05:20:46.230094Z,BTC-USD,10,60,60,0,0.147268257031,0.186101683262,-0.73561731951,0.840551948488,1.357790997167,0.830658818667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260809T055032Z,2026-08-09T05:50:32.513442Z,2026-08-09T06:49:32.582130Z,BTC-USD,10,60,60,0,0.259678285061,0.314023016973,-0.95197321158,0.946578308438,1.459905012833,0.866703022667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260809T070439Z,2026-08-09T07:04:39.289823Z,2026-08-09T08:03:39.649034Z,BTC-USD,10,60,60,0,-0.096324191759,-0.101337612569,-0.853213602281,0.676596481491,1.248756902333,1.505843959667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260809T085120Z,2026-08-09T08:51:20.594177Z,2026-08-09T09:50:20.660071Z,BTC-USD,10,60,60,0,0.31302146245,0.402692351992,-0.689344749467,0.954112208429,2.559382526667,0.965537283,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260809T104950Z,2026-08-09T10:49:50.597575Z,2026-08-09T11:48:50.674742Z,BTC-USD,10,60,60,0,0.077084260287,0.082024832082,-0.913733350215,0.953423063623,1.119928982167,0.876740066167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260809T144023Z,2026-08-09T14:40:23.565784Z,2026-08-09T15:39:23.720461Z,BTC-USD,10,60,60,0,0.050681232695,0.059294941568,-0.885306243873,0.892286867482,1.393779243833,1.2584363055,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260809T164231Z,2026-08-09T16:42:31.969397Z,2026-08-09T17:41:32.031946Z,BTC-USD,10,60,60,0,-0.134440852216,-0.194335524591,-0.866167457028,0.618445029175,1.1478046625,1.470733508333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260809T185025Z,2026-08-09T18:50:25.989941Z,2026-08-09T19:49:26.108306Z,BTC-USD,10,60,60,0,0.228435315461,0.232292728908,-0.595834691847,0.745675455176,2.1250484195,1.324327350667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260809T204855Z,2026-08-09T20:48:55.121541Z,2026-08-09T21:47:55.506268Z,BTC-USD,10,60,60,0,-0.0747024439,0.0023547322,-0.951205680802,0.678278865614,1.366757848667,1.824066600167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260809T214812Z,2026-08-09T21:48:12.190535Z,2026-08-09T22:47:12.717773Z,BTC-USD,10,60,60,0,-0.104962295235,-0.073436942622,-0.948541652806,0.831633803053,1.427671648167,1.752263988833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260809T224728Z,2026-08-09T22:47:28.394522Z,2026-08-09T23:46:28.452332Z,BTC-USD,10,60,60,0,-0.059381341088,-0.068211506367,-0.988531165257,0.859306762951,1.380444035833,1.492738135833,hourly window sampler; minute rows are collected live during the run
