window_id,window_start_utc,window_end_utc,product_id,depth,target_samples,successful_samples,failed_samples,imbalance_mean,imbalance_median,imbalance_min,imbalance_max,bid_volume_mean,ask_volume_mean,notes
btc_usd_d10_20260717T032027Z,2026-07-17T03:20:27.108696Z,2026-07-17T04:19:27.177000Z,BTC-USD,10,60,60,0,-0.092860249963,-0.144078052839,-0.77272673693,0.888856896338,0.739020026,0.9386777785,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260717T062206Z,2026-07-17T06:22:06.626601Z,2026-07-17T07:21:06.698118Z,BTC-USD,10,60,60,0,0.120493228743,0.135689522867,-0.81550469289,0.930363484539,0.672264815833,0.518726762667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260717T091317Z,2026-07-17T09:13:17.469352Z,2026-07-17T10:12:17.631956Z,BTC-USD,10,60,60,0,0.174607366875,0.208829134875,-0.984701593337,0.930155482328,0.840447288667,0.836432457833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260717T112444Z,2026-07-17T11:24:44.805938Z,2026-07-17T12:23:44.862783Z,BTC-USD,10,60,60,0,-0.082207791094,-0.125085640392,-0.707766356039,0.616894067114,0.592323718,0.709051824167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260717T135126Z,2026-07-17T13:51:26.819728Z,2026-07-17T14:50:26.888760Z,BTC-USD,10,60,60,0,0.004347302539,0.022513655087,-0.821152390855,0.869374959602,0.697397288833,0.696327386,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260717T151801Z,2026-07-17T15:18:01.795469Z,2026-07-17T16:17:01.899827Z,BTC-USD,10,60,60,0,0.060677557173,0.132246089633,-0.854085252449,0.879177536137,0.589665979333,0.592198978,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260717T171727Z,2026-07-17T17:17:27.286564Z,2026-07-17T18:16:27.411415Z,BTC-USD,10,60,60,0,0.055330254386,-0.035706864762,-0.81299148121,0.941489738217,0.604908094333,0.447456909,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260717T191908Z,2026-07-17T19:19:08.304692Z,2026-07-17T20:18:08.371353Z,BTC-USD,10,60,60,0,0.154770858119,0.26431376794,-0.910960423774,0.921288436164,1.7273460855,1.084026067167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260717T210156Z,2026-07-17T21:01:56.648650Z,2026-07-17T22:00:56.810496Z,BTC-USD,10,60,60,0,0.271470472128,0.367082218871,-0.906512877323,0.995145493306,1.029332635167,0.5986261945,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260717T225448Z,2026-07-17T22:54:48.980009Z,2026-07-17T23:53:49.160182Z,BTC-USD,10,60,60,0,0.311889218461,0.501225348995,-0.908053229727,0.986905853309,0.938271723333,0.626978306333,hourly window sampler; minute rows are collected live during the run
