window_id,window_start_utc,window_end_utc,product_id,depth,target_samples,successful_samples,failed_samples,imbalance_mean,imbalance_median,imbalance_min,imbalance_max,bid_volume_mean,ask_volume_mean,notes
btc_usd_d10_20260417T032726Z,2026-04-17T03:27:26.181108Z,2026-04-17T04:26:26.354528Z,BTC-USD,10,60,60,0,-0.238951529414,-0.35067033398,-0.978060835925,0.855723497631,0.534055872667,0.890159293167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260417T060758Z,2026-04-17T06:07:58.392512Z,2026-04-17T07:06:58.719695Z,BTC-USD,10,60,60,0,-0.142921377952,-0.278314821858,-0.896176280055,0.838878125333,0.618454858667,0.761004700167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260417T084824Z,2026-04-17T08:48:24.041732Z,2026-04-17T09:47:24.117170Z,BTC-USD,10,60,60,0,-0.252769593589,-0.337083337696,-0.93178646851,0.559520518123,0.636252193167,1.034783581167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260417T101822Z,2026-04-17T10:18:22.284548Z,2026-04-17T11:17:22.398754Z,BTC-USD,10,60,60,0,-0.241892335188,-0.289581392861,-0.927312946643,0.80430127175,0.4995444035,0.8071277725,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260417T115621Z,2026-04-17T11:56:21.774201Z,2026-04-17T12:55:22.054070Z,BTC-USD,10,60,60,0,-0.091646771774,-0.027999478238,-0.917100074078,0.843989476918,0.677700957167,0.743466065667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260417T135033Z,2026-04-17T13:50:33.475451Z,2026-04-17T14:49:33.565833Z,BTC-USD,10,60,60,0,0.243293583288,0.325663553832,-0.871374950511,0.944192503578,2.710926996167,1.081192969,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260417T150124Z,2026-04-17T15:01:24.391831Z,2026-04-17T16:00:24.587756Z,BTC-USD,10,60,60,0,0.024743108324,0.047458269998,-0.967868242745,0.99966501853,1.2903302275,1.190513240333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260417T165954Z,2026-04-17T16:59:54.556692Z,2026-04-17T17:58:55.226801Z,BTC-USD,10,60,60,0,0.08892153517,0.061080871945,-0.904624157852,0.952705527744,1.053359041333,0.685414236,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260417T191616Z,2026-04-17T19:16:16.652886Z,2026-04-17T20:15:16.823971Z,BTC-USD,10,60,60,0,0.110150378887,0.261215830499,-0.865868216279,0.904381767469,1.751463327667,1.023567819167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260417T205512Z,2026-04-17T20:55:12.191610Z,2026-04-17T21:54:12.262285Z,BTC-USD,10,60,60,0,0.021662723017,0.019503856547,-0.884300541223,0.903907193351,1.014612453333,0.7291783645,hourly window sampler; minute rows are collected live during the run
