window_id,window_start_utc,window_end_utc,product_id,depth,target_samples,successful_samples,failed_samples,imbalance_mean,imbalance_median,imbalance_min,imbalance_max,bid_volume_mean,ask_volume_mean,notes
btc_usd_d10_20260818T013734Z,2026-08-18T01:37:34.482722Z,2026-08-18T02:36:34.597797Z,BTC-USD,10,60,60,0,0.102782181522,0.220890404398,-0.993552204728,0.99993976628,1.0857908965,0.801874392167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260818T030045Z,2026-08-18T03:00:45.690337Z,2026-08-18T03:59:45.821882Z,BTC-USD,10,60,60,0,0.076843779247,0.129840542407,-0.991491555101,0.999920629218,0.9091898085,0.892216693667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260818T044107Z,2026-08-18T04:41:07.881465Z,2026-08-18T05:40:08.036746Z,BTC-USD,10,60,60,0,0.107459718965,0.340281057743,-0.992949273712,0.999807949383,1.0267508905,0.6146423775,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260818T054026Z,2026-08-18T05:40:26.165657Z,2026-08-18T06:39:26.607952Z,BTC-USD,10,60,60,0,0.181268975142,0.411644807322,-0.992865851208,0.999982737863,1.096243663833,0.6159503585,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260818T065327Z,2026-08-18T06:53:27.266380Z,2026-08-18T07:52:27.340650Z,BTC-USD,10,60,60,0,0.096214425324,0.103444449482,-0.984572401282,0.998688668725,0.747459931833,0.4797559645,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260818T075242Z,2026-08-18T07:52:42.604280Z,2026-08-18T08:51:42.727216Z,BTC-USD,10,60,60,0,0.372578529881,0.606520636451,-0.999890836221,0.999997901132,1.4759953835,0.454920568,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260818T085200Z,2026-08-18T08:52:00.120707Z,2026-08-18T09:51:00.179953Z,BTC-USD,10,60,60,0,0.148939099237,0.194883976977,-0.999995249447,0.999958452079,0.832467149333,0.777585322667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260818T095117Z,2026-08-18T09:51:17.443134Z,2026-08-18T10:50:17.503888Z,BTC-USD,10,60,60,0,0.271500067855,0.502968756972,-0.947707260282,0.99999381049,0.770747960667,0.405532706333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260818T105036Z,2026-08-18T10:50:36.434689Z,2026-08-18T11:49:36.647164Z,BTC-USD,10,60,60,0,0.218684610806,0.265381910315,-0.954012678755,0.999990254831,1.066242189667,0.691587143667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260818T114953Z,2026-08-18T11:49:53.690972Z,2026-08-18T12:48:53.764017Z,BTC-USD,10,60,60,0,0.168343009792,0.165083613131,-0.812383052737,0.995054608125,0.728262925333,0.460222160167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260818T125651Z,2026-08-18T12:56:51.121766Z,2026-08-18T13:55:51.191930Z,BTC-USD,10,60,60,0,0.117668450475,0.149088134901,-0.980264856423,0.99325955233,0.955519783167,0.758155178833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260818T135607Z,2026-08-18T13:56:07.663335Z,2026-08-18T14:55:07.747911Z,BTC-USD,10,60,60,0,0.422972235594,0.515641630609,-0.86806242344,0.987576405978,2.073955590333,0.692617915833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260818T145529Z,2026-08-18T14:55:29.228953Z,2026-08-18T15:54:29.296345Z,BTC-USD,10,60,60,0,0.225537484696,0.313600452114,-0.969135821717,0.999975062264,1.729549558,1.131796290833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260818T155449Z,2026-08-18T15:54:49.408565Z,2026-08-18T16:53:49.481024Z,BTC-USD,10,60,60,0,0.388385549819,0.593548504765,-0.999982529555,0.999404987617,2.465554727667,0.570614759333,hourly window sampler; minute rows are collected live during the run
