window_id,window_start_utc,window_end_utc,product_id,depth,target_samples,successful_samples,failed_samples,imbalance_mean,imbalance_median,imbalance_min,imbalance_max,bid_volume_mean,ask_volume_mean,notes
btc_usd_d10_20260508T034854Z,2026-05-08T03:48:54.538357Z,2026-05-08T04:47:54.685021Z,BTC-USD,10,60,60,0,-0.150417062894,-0.150417062894,-0.150417062894,-0.150417062894,0.06820287,0.09235325,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260508T060315Z,2026-05-08T06:03:15.255205Z,2026-05-08T07:02:16.084282Z,BTC-USD,10,60,60,0,-0.533659421452,-0.586317825866,-0.982383885405,-0.150417062894,0.132816941833,1.955424154333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260508T082453Z,2026-05-08T08:24:53.088733Z,2026-05-08T09:23:53.202797Z,BTC-USD,10,60,60,0,-0.155569895861,-0.150417062894,-0.950778408363,0.77531623442,0.786293235,1.006131450333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260508T104329Z,2026-05-08T10:43:29.102620Z,2026-05-08T11:42:29.239442Z,BTC-USD,10,60,60,0,0.170572642773,0.208028018789,-0.897769430308,0.848214051707,1.184090904,0.706828504,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260508T121306Z,2026-05-08T12:13:06.625846Z,2026-05-08T13:12:06.706663Z,BTC-USD,10,60,60,0,0.064256886562,0.001910354311,-0.931736412445,0.985021751814,8.438008754333,1.273036926333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260508T145709Z,2026-05-08T14:57:09.548539Z,2026-05-08T15:56:09.661612Z,BTC-USD,10,60,60,0,-0.099738170127,-0.150417062894,-0.992545023798,0.955472771778,0.658629259167,1.094938259167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260508T162307Z,2026-05-08T16:23:07.806707Z,2026-05-08T17:22:07.872990Z,BTC-USD,10,60,60,0,-0.133962220858,-0.150417062894,-0.954810820347,0.965894732573,0.774873962667,1.365030737167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260508T181447Z,2026-05-08T18:14:47.203872Z,2026-05-08T19:13:47.269586Z,BTC-USD,10,60,60,0,-0.1373456364,-0.150417062894,-0.954561987086,0.92469843952,0.825090073833,0.932861687167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260508T201021Z,2026-05-08T20:10:21.914375Z,2026-05-08T21:09:22.878477Z,BTC-USD,10,60,60,0,0.038724200298,-0.062144893572,-0.762380235374,0.967039432952,1.299328697667,1.0879146505,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260508T220338Z,2026-05-08T22:03:38.819311Z,2026-05-08T23:02:39.209892Z,BTC-USD,10,60,60,0,-0.044630927099,-0.100860654085,-0.916493930496,0.940234874289,1.357303127,0.894992646,hourly window sampler; minute rows are collected live during the run
