window_id,window_start_utc,window_end_utc,product_id,depth,target_samples,successful_samples,failed_samples,imbalance_mean,imbalance_median,imbalance_min,imbalance_max,bid_volume_mean,ask_volume_mean,notes
btc_usd_d10_20260718T031913Z,2026-07-18T03:19:13.008331Z,2026-07-18T04:18:13.131992Z,BTC-USD,10,60,60,0,0.023951970731,0.086121356916,-0.948471662993,0.842060511978,1.083691584667,0.920672354333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260718T060953Z,2026-07-18T06:09:53.610158Z,2026-07-18T07:08:53.779534Z,BTC-USD,10,60,60,0,0.159904702445,0.150439801147,-0.75291026816,0.96651118731,0.850569536,0.589844625833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260718T085145Z,2026-07-18T08:51:45.764679Z,2026-07-18T09:50:45.874274Z,BTC-USD,10,60,60,0,0.032766679554,0.018060578844,-0.810138491249,0.964908572194,0.760629296833,0.801680267167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260718T102237Z,2026-07-18T10:22:37.436328Z,2026-07-18T11:21:37.543832Z,BTC-USD,10,60,60,0,0.295839067577,0.459996119605,-0.634311725454,0.863202866513,1.638866980333,0.645969713167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260718T115652Z,2026-07-18T11:56:52.487107Z,2026-07-18T12:55:52.558828Z,BTC-USD,10,60,60,0,0.000202692977,-0.035371229334,-0.917209481717,0.883558914418,1.049743647167,0.851606710333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260718T134014Z,2026-07-18T13:40:14.493267Z,2026-07-18T14:39:14.603109Z,BTC-USD,10,60,60,0,0.25596678397,0.370402359054,-0.819147561846,0.93175846658,1.439538599667,0.6266038165,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260718T150008Z,2026-07-18T15:00:08.376572Z,2026-07-18T15:59:08.459204Z,BTC-USD,10,60,60,0,0.154469381453,0.20446085335,-0.886055031738,0.838624345441,1.729965102,1.035513232333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260718T170232Z,2026-07-18T17:02:32.758848Z,2026-07-18T18:01:33.007102Z,BTC-USD,10,60,60,0,0.008445715197,0.020213298304,-0.800584944519,0.915966669068,1.188498258333,1.1079674415,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260718T191226Z,2026-07-18T19:12:26.017541Z,2026-07-18T20:11:26.500239Z,BTC-USD,10,60,60,0,0.250603261321,0.302459256315,-0.787783353481,0.744525669609,1.328345927333,0.6599048235,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260718T205742Z,2026-07-18T20:57:42.846317Z,2026-07-18T21:56:42.917950Z,BTC-USD,10,60,60,0,0.314371218146,0.352451837196,-0.949466991116,0.867777869405,1.873611515167,0.9307312895,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260718T215812Z,2026-07-18T21:58:12.131976Z,2026-07-18T22:57:12.197332Z,BTC-USD,10,60,60,0,0.102349763021,0.162360412839,-0.872535057307,0.868397551953,1.476960715667,1.0698636,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260718T230021Z,2026-07-18T23:00:21.445326Z,2026-07-18T23:59:21.898011Z,BTC-USD,10,60,60,0,0.060136347333,0.064028391742,-0.820434356359,0.822413027079,0.9329515375,0.774187354833,hourly window sampler; minute rows are collected live during the run
