window_id,window_start_utc,window_end_utc,product_id,depth,target_samples,successful_samples,failed_samples,imbalance_mean,imbalance_median,imbalance_min,imbalance_max,bid_volume_mean,ask_volume_mean,notes
btc_usd_d10_20260724T032239Z,2026-07-24T03:22:39.397918Z,2026-07-24T04:21:39.538378Z,BTC-USD,10,60,60,0,-0.132739382024,-0.227369329311,-0.999754922462,0.971315600087,0.933481864833,1.290971072167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260724T063143Z,2026-07-24T06:31:43.591672Z,2026-07-24T07:30:43.705504Z,BTC-USD,10,60,60,0,-0.123732464117,-0.173417039537,-0.999991465202,0.998447938299,0.622916684167,0.912333787,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260724T092454Z,2026-07-24T09:24:54.745426Z,2026-07-24T10:23:54.848757Z,BTC-USD,10,60,60,0,-0.243266311177,-0.363846461542,-0.991568663208,0.984466199738,0.524475578833,1.198327852167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260724T114612Z,2026-07-24T11:46:12.894550Z,2026-07-24T12:45:13.036471Z,BTC-USD,10,60,60,0,0.085970132661,0.061144546653,-0.999746380221,0.999970116695,0.773914637667,0.638308449167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260724T135820Z,2026-07-24T13:58:20.651775Z,2026-07-24T14:57:20.838012Z,BTC-USD,10,60,60,0,-0.163815356936,-0.311605151421,-0.947483554757,0.999886299387,0.795548379833,1.448262999167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260724T153739Z,2026-07-24T15:37:39.658905Z,2026-07-24T16:36:39.748670Z,BTC-USD,10,60,60,0,-0.263529738545,-0.371003581035,-0.970870311681,0.67820833156,0.493019656833,1.110447173167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260724T174319Z,2026-07-24T17:43:19.892724Z,2026-07-24T18:42:19.980452Z,BTC-USD,10,60,60,0,-0.343713855087,-0.546463644897,-0.994418467285,0.717383241122,0.575950075833,1.860170257,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260724T193838Z,2026-07-24T19:38:38.513930Z,2026-07-24T20:37:38.578493Z,BTC-USD,10,60,60,0,-0.3126271994,-0.456749731298,-0.964135564111,0.851438416076,0.686747018833,1.194516859667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260724T211052Z,2026-07-24T21:10:52.026012Z,2026-07-24T22:09:52.182143Z,BTC-USD,10,60,60,0,-0.264317023146,-0.337301890302,-0.956016348826,0.752844866987,0.757939403833,1.3125733695,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260724T230710Z,2026-07-24T23:07:10.318030Z,2026-07-25T00:06:10.458104Z,BTC-USD,10,60,60,0,-0.090347998586,-0.109121441068,-0.750989166338,0.887591236185,1.124928584,1.358690278667,hourly window sampler; minute rows are collected live during the run
