window_id,window_start_utc,window_end_utc,product_id,depth,target_samples,successful_samples,failed_samples,imbalance_mean,imbalance_median,imbalance_min,imbalance_max,bid_volume_mean,ask_volume_mean,notes
btc_usd_d10_20260816T014412Z,2026-08-16T01:44:12.481843Z,2026-08-16T02:43:12.647227Z,BTC-USD,10,60,60,0,-0.326863514972,-0.38524428087,-0.910551232711,0.736708752442,0.624019042333,1.624888818167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260816T030535Z,2026-08-16T03:05:35.594524Z,2026-08-16T04:04:35.813426Z,BTC-USD,10,60,60,0,-0.013389919683,0.066423637865,-0.835478844651,0.618907499146,1.8127569505,1.5612576325,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260816T044058Z,2026-08-16T04:40:58.599449Z,2026-08-16T05:39:58.666001Z,BTC-USD,10,60,60,0,-0.205544862336,-0.27882288847,-0.991739309838,0.739176678479,0.8226406585,1.368764294667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260816T054013Z,2026-08-16T05:40:13.182333Z,2026-08-16T06:39:13.662436Z,BTC-USD,10,60,60,0,-0.106552257193,-0.297447609659,-0.829225509876,0.891061091266,0.729616199,1.089989497667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260816T064940Z,2026-08-16T06:49:40.702812Z,2026-08-16T07:48:42.085852Z,BTC-USD,10,60,60,0,-0.242231178442,-0.347194873634,-0.770338524717,0.897118501603,0.6719274015,1.190905548833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260816T074856Z,2026-08-16T07:48:56.328433Z,2026-08-16T08:47:56.413762Z,BTC-USD,10,60,60,0,-0.000053208854,0.020769537562,-0.847340700324,0.908616912512,0.671921991833,0.782335457667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260816T084815Z,2026-08-16T08:48:15.612498Z,2026-08-16T09:47:15.686864Z,BTC-USD,10,60,60,0,-0.271919576523,-0.31291238329,-0.829834764261,0.694050252021,0.681168149333,1.2988297175,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260816T094734Z,2026-08-16T09:47:34.134625Z,2026-08-16T10:46:34.244304Z,BTC-USD,10,60,60,0,-0.129507324229,-0.215216157789,-0.95111780625,0.999930884772,0.628418788667,0.766068957167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260816T104651Z,2026-08-16T10:46:51.811819Z,2026-08-16T11:45:52.170324Z,BTC-USD,10,60,60,0,0.108074840889,0.157507271572,-0.839520227579,0.907752202257,0.809517652333,0.690446128833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260816T114610Z,2026-08-16T11:46:10.202921Z,2026-08-16T12:45:10.467403Z,BTC-USD,10,60,60,0,-0.270544250728,-0.33593061645,-0.890824818174,0.734299019516,0.784421392167,1.779672542833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260816T125021Z,2026-08-16T12:50:21.281085Z,2026-08-16T13:49:21.649422Z,BTC-USD,10,60,60,0,-0.207919062269,-0.330170459787,-0.863180571124,0.998043026304,1.412176866833,2.6291540295,hourly window sampler; minute rows are collected live during the run
