window_id,window_start_utc,window_end_utc,product_id,depth,target_samples,successful_samples,failed_samples,imbalance_mean,imbalance_median,imbalance_min,imbalance_max,bid_volume_mean,ask_volume_mean,notes
btc_usd_d10_20260524T000503Z,2026-05-24T00:05:03.389696Z,2026-05-24T01:04:03.493024Z,BTC-USD,10,60,60,0,-0.387405383806,-0.50753140395,-0.88763728674,0.600104097552,0.779709207833,1.755314721667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260524T050543Z,2026-05-24T05:05:43.685241Z,2026-05-24T06:04:43.933240Z,BTC-USD,10,60,60,0,-0.58035577326,-0.623303646746,-0.944565264917,0.653477988966,0.498744537167,2.115033679667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260524T083854Z,2026-05-24T08:38:54.360050Z,2026-05-24T09:37:54.430793Z,BTC-USD,10,60,60,0,0.057362303681,0.042611081763,-0.846048804907,0.999984552371,0.532560241167,0.70687728,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260524T104524Z,2026-05-24T10:45:24.660703Z,2026-05-24T11:44:24.751273Z,BTC-USD,10,60,60,0,-0.151324674581,-0.225933499707,-0.818428922907,0.999936161198,0.641673709,1.203516967833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260524T120414Z,2026-05-24T12:04:14.945806Z,2026-05-24T13:03:15.032136Z,BTC-USD,10,60,60,0,-0.228795056439,-0.374450462001,-0.864722857839,0.678522977287,0.7110239005,1.361343832667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260524T143954Z,2026-05-24T14:39:54.730383Z,2026-05-24T15:38:54.897944Z,BTC-USD,10,60,60,0,-0.037036829205,-0.148648696065,-0.995844133952,0.999851256113,0.487296153667,0.558691842,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260524T160625Z,2026-05-24T16:06:25.596573Z,2026-05-24T17:05:25.939529Z,BTC-USD,10,60,60,0,-0.059668397537,-0.263910284356,-0.938754722176,0.998744647537,0.478750279,0.6185689765,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260524T180250Z,2026-05-24T18:02:50.717264Z,2026-05-24T19:01:50.797375Z,BTC-USD,10,60,60,0,0.034841171501,0.080264671779,-0.992814597295,0.999097449606,0.485847786333,0.599587786833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260524T201113Z,2026-05-24T20:11:13.461532Z,2026-05-24T21:10:13.649137Z,BTC-USD,10,60,60,0,-0.011931882625,-0.043300735458,-0.981132836276,0.999659461041,0.415561226667,0.566507520833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260524T220048Z,2026-05-24T22:00:48.561536Z,2026-05-24T22:59:49.061324Z,BTC-USD,10,60,60,0,0.089490219507,0.09878404287,-0.999747485519,0.99421293457,0.551874822667,0.525034734833,hourly window sampler; minute rows are collected live during the run
