window_id,window_start_utc,window_end_utc,product_id,depth,target_samples,successful_samples,failed_samples,imbalance_mean,imbalance_median,imbalance_min,imbalance_max,bid_volume_mean,ask_volume_mean,notes
btc_usd_d10_20260501T041112Z,2026-05-01T04:11:12.528653Z,2026-05-01T05:10:12.601308Z,BTC-USD,10,60,60,0,0.061725789972,0.091183335067,-0.926554522737,0.870147270186,0.701554763167,0.5662842695,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260501T072858Z,2026-05-01T07:28:58.014086Z,2026-05-01T08:27:58.085045Z,BTC-USD,10,60,60,0,0.070180265976,0.048444633314,-0.83955262461,0.967743360969,0.636721929167,0.6162900985,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260501T095227Z,2026-05-01T09:52:27.877597Z,2026-05-01T10:51:27.939178Z,BTC-USD,10,60,60,0,-0.40036001432,-0.444867564168,-0.988616313266,0.536569427364,0.347151660167,0.916965845167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260501T111333Z,2026-05-01T11:13:33.187274Z,2026-05-01T12:12:33.547930Z,BTC-USD,10,60,60,0,-0.27515586778,-0.33701124577,-0.899986950012,0.594088435074,0.5215823935,0.8207092405,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260501T134235Z,2026-05-01T13:42:35.259570Z,2026-05-01T14:41:35.543492Z,BTC-USD,10,60,60,0,-0.150840702688,-0.219699047762,-0.956240346069,0.76720248404,0.9079371325,1.016938374,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260501T150250Z,2026-05-01T15:02:50.781851Z,2026-05-01T16:01:50.934617Z,BTC-USD,10,60,60,0,0.114423258296,0.165626994415,-0.941055458548,0.873135129687,1.69650937,0.766726151167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260501T170404Z,2026-05-01T17:04:04.728589Z,2026-05-01T18:03:04.815176Z,BTC-USD,10,60,60,0,-0.140298639976,-0.230023900525,-0.922010513615,0.724713406597,0.933528507167,0.9036963205,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260501T192047Z,2026-05-01T19:20:47.044584Z,2026-05-01T20:19:47.134351Z,BTC-USD,10,60,60,0,-0.271086282629,-0.361970138858,-0.990622086706,0.796550389062,0.536423716833,1.454767490167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260501T210036Z,2026-05-01T21:00:36.432908Z,2026-05-01T21:59:36.955321Z,BTC-USD,10,60,60,0,-0.31445790786,-0.425713099182,-0.968458330201,0.800560168142,0.439335542,0.811657155167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260501T225503Z,2026-05-01T22:55:03.691193Z,2026-05-01T23:54:03.791287Z,BTC-USD,10,60,60,0,-0.17474599743,-0.182992699722,-0.894778179363,0.711616489526,0.549670020333,0.782278709667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260501T235634Z,2026-05-01T23:56:34.183091Z,2026-05-02T00:55:34.253908Z,BTC-USD,10,60,60,0,-0.18016702183,-0.205707426852,-0.898110669567,0.777693995272,0.724990661,1.1688957035,hourly window sampler; minute rows are collected live during the run
