window_id,window_start_utc,window_end_utc,product_id,depth,target_samples,successful_samples,failed_samples,imbalance_mean,imbalance_median,imbalance_min,imbalance_max,bid_volume_mean,ask_volume_mean,notes
btc_usd_d10_20260819T013945Z,2026-08-19T01:39:45.640327Z,2026-08-19T02:38:45.781806Z,BTC-USD,10,60,60,0,0.138130484612,0.171569749687,-0.989762796542,0.999996798886,0.992629632333,0.53678662,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260819T030246Z,2026-08-19T03:02:46.173898Z,2026-08-19T04:01:46.245704Z,BTC-USD,10,60,60,0,-0.019183550799,0.074787758291,-0.977646442935,0.988418761114,0.942542800833,0.950607576167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260819T053526Z,2026-08-19T05:35:26.560711Z,2026-08-19T06:34:26.632154Z,BTC-USD,10,60,60,0,0.00361094595,-0.020298075545,-0.832417934901,0.796311314705,0.867166661333,0.793649072333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260819T065327Z,2026-08-19T06:53:27.524823Z,2026-08-19T07:52:28.143139Z,BTC-USD,10,60,60,0,0.076439846856,0.197869578233,-0.999646889138,0.87756689038,1.325392607,0.849531685333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260819T075241Z,2026-08-19T07:52:41.404163Z,2026-08-19T08:51:41.813289Z,BTC-USD,10,60,60,0,0.058589203984,0.184470087696,-0.986536621521,0.908358752924,1.2575294425,0.721021599,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260819T085202Z,2026-08-19T08:52:02.064816Z,2026-08-19T09:51:02.671754Z,BTC-USD,10,60,60,0,-0.106536391199,-0.145235223809,-0.900446632294,0.845713391442,0.910478328167,1.280797121,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260819T095120Z,2026-08-19T09:51:20.628493Z,2026-08-19T10:50:20.895261Z,BTC-USD,10,60,60,0,-0.257510357402,-0.370599474173,-0.927064649617,0.658393336437,0.851495642,1.571730957,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260819T105036Z,2026-08-19T10:50:36.401167Z,2026-08-19T11:49:36.495922Z,BTC-USD,10,60,60,0,-0.037890307117,-0.125213649041,-0.853261030862,0.853214463404,0.8468788615,0.751987723333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260819T114953Z,2026-08-19T11:49:53.232433Z,2026-08-19T12:48:53.292313Z,BTC-USD,10,60,60,0,0.131197394417,0.140011483253,-0.904163787585,0.956258987094,1.326580334833,0.8076536975,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260819T125749Z,2026-08-19T12:57:49.450861Z,2026-08-19T13:56:50.322119Z,BTC-USD,10,60,60,0,0.373793395591,0.448951477027,-0.946465577531,0.936566411373,2.888526792167,1.131293335667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260819T135708Z,2026-08-19T13:57:08.318658Z,2026-08-19T14:56:08.437377Z,BTC-USD,10,60,60,0,0.554097106883,0.660077328151,-0.919755591224,0.968598599251,4.625714647,0.997485300333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260819T145711Z,2026-08-19T14:57:11.253750Z,2026-08-19T15:56:11.465510Z,BTC-USD,10,60,60,0,0.344835311677,0.487727990364,-0.923071696949,0.999970898006,3.462815776833,1.731083669833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260819T155632Z,2026-08-19T15:56:32.596937Z,2026-08-19T16:55:32.764253Z,BTC-USD,10,60,60,0,0.369668221917,0.435180539108,-0.892035819979,0.967097150072,3.007330460167,1.1531803505,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260819T165700Z,2026-08-19T16:57:00.041576Z,2026-08-19T17:56:00.111759Z,BTC-USD,10,60,60,0,-0.06167749975,-0.135861747805,-0.936167137606,0.865355042665,1.460026054167,1.4486248425,hourly window sampler; minute rows are collected live during the run
