window_id,window_start_utc,window_end_utc,product_id,depth,target_samples,successful_samples,failed_samples,imbalance_mean,imbalance_median,imbalance_min,imbalance_max,bid_volume_mean,ask_volume_mean,notes
btc_usd_d10_20260506T034810Z,2026-05-06T03:48:10.020212Z,2026-05-06T04:47:10.109000Z,BTC-USD,10,60,60,0,-0.044542106,-0.010651898017,-0.997759195735,0.977312462334,0.583783335333,0.709825691167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260506T063604Z,2026-05-06T06:36:04.963419Z,2026-05-06T07:35:05.044996Z,BTC-USD,10,60,60,0,-0.279347816958,-0.366973194058,-0.999802185092,0.744079966046,0.379073201833,0.772643524,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260506T092943Z,2026-05-06T09:29:43.020328Z,2026-05-06T10:28:43.094156Z,BTC-USD,10,60,60,0,-0.219841926577,-0.265383134149,-0.972044774026,0.853465887025,0.479045966167,0.793166769667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260506T115421Z,2026-05-06T11:54:21.760260Z,2026-05-06T12:53:21.955622Z,BTC-USD,10,60,60,0,-0.138025257533,-0.0856135558,-0.999948522949,0.915053252093,0.602799224167,0.854610163167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260506T143132Z,2026-05-06T14:31:32.388753Z,2026-05-06T15:30:32.482806Z,BTC-USD,10,60,60,0,0.195721766929,0.335829711777,-0.807391272846,0.93192006226,0.4607104265,0.2874943745,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260506T164757Z,2026-05-06T16:47:57.454728Z,2026-05-06T17:46:58.258022Z,BTC-USD,10,60,60,0,-0.002125466194,-0.023835541694,-0.999832562103,0.999328678344,0.529188113,0.663334553333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260506T182312Z,2026-05-06T18:23:12.758022Z,2026-05-06T19:22:13.151396Z,BTC-USD,10,60,60,0,-0.177523452596,-0.278647311161,-0.999710776258,0.875104085394,0.3220922885,0.458546354833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260506T203922Z,2026-05-06T20:39:22.088284Z,2026-05-06T21:38:22.299178Z,BTC-USD,10,60,60,0,-0.191931493291,-0.290032376995,-0.896684317901,0.899520372126,0.496360078333,0.688734733167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260506T220223Z,2026-05-06T22:02:23.970976Z,2026-05-06T23:01:24.190271Z,BTC-USD,10,60,60,0,-0.236962864056,-0.353589826916,-0.993493587279,0.840884667055,0.495270606667,0.890721145167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260506T235626Z,2026-05-06T23:56:26.897303Z,2026-05-07T00:55:27.033292Z,BTC-USD,10,60,60,0,-0.133610724039,-0.193547867879,-0.917274207414,0.988285305739,0.502861447333,0.687246388333,hourly window sampler; minute rows are collected live during the run
