window_id,window_start_utc,window_end_utc,product_id,depth,target_samples,successful_samples,failed_samples,imbalance_mean,imbalance_median,imbalance_min,imbalance_max,bid_volume_mean,ask_volume_mean,notes
btc_usd_d10_20260424T034008Z,2026-04-24T03:40:08.050931Z,2026-04-24T04:39:08.337343Z,BTC-USD,10,60,60,0,0.034976762732,0.046138541496,-0.903066992483,0.964858014131,0.613659140667,0.6355496855,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260424T061443Z,2026-04-24T06:14:43.177790Z,2026-04-24T07:13:43.255477Z,BTC-USD,10,60,60,0,-0.007414559299,-0.090270807322,-0.971031444332,0.923142205654,0.560698629833,0.6393015015,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260424T090445Z,2026-04-24T09:04:45.507445Z,2026-04-24T10:03:45.576587Z,BTC-USD,10,60,60,0,0.031042382551,0.119429827315,-0.938296606446,0.823299576283,0.5419658545,0.516093424833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260424T111238Z,2026-04-24T11:12:38.675449Z,2026-04-24T12:11:39.060332Z,BTC-USD,10,60,60,0,-0.271868331892,-0.347204554808,-0.999936398027,0.828680109501,0.534440175333,0.914124644667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260424T135333Z,2026-04-24T13:53:33.285030Z,2026-04-24T14:52:33.358728Z,BTC-USD,10,60,60,0,-0.36848898413,-0.501530790168,-0.963743343224,0.948726756658,0.411764967,0.898639229833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260424T151434Z,2026-04-24T15:14:34.055909Z,2026-04-24T16:13:34.115954Z,BTC-USD,10,60,60,0,0.075841140996,0.018844074628,-0.703052030795,0.9580454247,0.6635219175,0.499873302333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260424T170537Z,2026-04-24T17:05:37.877074Z,2026-04-24T18:04:37.948097Z,BTC-USD,10,60,60,0,-0.189145232358,-0.282980058902,-0.96970077241,0.884380151255,0.576850131,1.15999674,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260424T190325Z,2026-04-24T19:03:25.060938Z,2026-04-24T20:02:25.172702Z,BTC-USD,10,60,60,0,-0.089177835632,-0.10095991715,-0.795649605243,0.542887941389,0.629739950667,0.756291199833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260424T205734Z,2026-04-24T20:57:34.545412Z,2026-04-24T21:56:34.764196Z,BTC-USD,10,60,60,0,-0.142549537768,-0.194623319749,-0.915638603077,0.95840846029,0.640223497833,0.825838189,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260424T225554Z,2026-04-24T22:55:54.720824Z,2026-04-24T23:54:54.834258Z,BTC-USD,10,60,60,0,0.018709660243,-0.035329424633,-0.697068442834,0.874378253988,0.924848446333,0.742108784833,hourly window sampler; minute rows are collected live during the run
