window_id,window_start_utc,window_end_utc,product_id,depth,target_samples,successful_samples,failed_samples,imbalance_mean,imbalance_median,imbalance_min,imbalance_max,bid_volume_mean,ask_volume_mean,notes
btc_usd_d10_20260821T014325Z,2026-08-21T01:43:25.874863Z,2026-08-21T02:42:25.956392Z,BTC-USD,10,60,60,0,0.037844239579,0.101718651946,-0.966698420859,0.954489646412,1.7510898125,1.452159937,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260821T030831Z,2026-08-21T03:08:31.980545Z,2026-08-21T04:07:32.223677Z,BTC-USD,10,60,60,0,0.053592102234,0.027177343375,-0.891327442471,0.990132876555,1.9320324735,1.417980762833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260821T044519Z,2026-08-21T04:45:19.136548Z,2026-08-21T05:44:19.249542Z,BTC-USD,10,60,60,0,0.17338232901,0.19489510112,-0.926092996114,0.999924802626,1.695331742167,1.0939308545,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260821T054439Z,2026-08-21T05:44:39.269191Z,2026-08-21T06:43:39.495747Z,BTC-USD,10,60,60,0,0.163868785175,0.193214070327,-0.863756355326,0.980248360621,3.320128287667,1.301779823,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260821T065611Z,2026-08-21T06:56:11.912020Z,2026-08-21T07:55:12.021087Z,BTC-USD,10,60,60,0,0.058165689326,0.032680914586,-0.838253720546,0.844343915425,1.738295343167,1.538459986833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260821T075530Z,2026-08-21T07:55:30.161917Z,2026-08-21T08:54:30.256176Z,BTC-USD,10,60,60,0,-0.038004223982,-0.070997172985,-0.906445308938,0.937460569093,1.612561382833,1.595925464833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260821T085447Z,2026-08-21T08:54:47.817958Z,2026-08-21T09:53:47.885937Z,BTC-USD,10,60,60,0,0.178242741077,0.203034424255,-0.982666492472,0.973191357984,1.393490602333,1.034278607667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260821T095409Z,2026-08-21T09:54:09.808149Z,2026-08-21T10:53:10.181005Z,BTC-USD,10,60,60,0,0.148389773848,0.271877068545,-0.965008722916,0.835900659984,1.307349399167,1.014805163167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260821T105330Z,2026-08-21T10:53:30.077399Z,2026-08-21T11:52:30.245560Z,BTC-USD,10,60,60,0,-0.027412907552,-0.003062985234,-0.930575226551,0.944381295979,0.931428289333,0.9011847105,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260821T115245Z,2026-08-21T11:52:45.877595Z,2026-08-21T12:51:45.956931Z,BTC-USD,10,60,60,0,0.044030030772,0.095254451126,-0.937636504805,0.917577237321,1.184362681167,0.972231648333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260821T125924Z,2026-08-21T12:59:24.144988Z,2026-08-21T13:58:24.363654Z,BTC-USD,10,60,60,0,0.041244969399,0.119005961125,-0.826224133467,0.766018610833,1.114085635833,1.047545669667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260821T135839Z,2026-08-21T13:58:39.549356Z,2026-08-21T14:57:39.615760Z,BTC-USD,10,60,60,0,-0.025949657273,-0.028709452164,-0.861870968931,0.805718212946,0.963451592667,0.957841935167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260821T145800Z,2026-08-21T14:58:00.213022Z,2026-08-21T15:57:00.305210Z,BTC-USD,10,60,60,0,-0.192767956798,-0.229438103814,-0.93423222404,0.672310658952,0.693701500167,0.975871919833,hourly window sampler; minute rows are collected live during the run
