window_id,window_start_utc,window_end_utc,product_id,depth,target_samples,successful_samples,failed_samples,imbalance_mean,imbalance_median,imbalance_min,imbalance_max,bid_volume_mean,ask_volume_mean,notes
btc_usd_d10_20260826T014419Z,2026-08-26T01:44:19.162076Z,2026-08-26T02:43:19.253757Z,BTC-USD,10,60,60,0,0.006184179926,-0.024989236251,-0.73008066031,0.757108410731,0.911742220167,0.867999753833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260826T031102Z,2026-08-26T03:11:02.059628Z,2026-08-26T04:10:02.136255Z,BTC-USD,10,60,60,0,0.243850284252,0.367735251506,-0.77208311069,0.99998483913,1.094571877833,0.561863363333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260826T044621Z,2026-08-26T04:46:21.537329Z,2026-08-26T05:45:21.602396Z,BTC-USD,10,60,60,0,0.185460358784,0.304799875155,-0.848790895291,0.938210122456,1.18585997,0.743354561167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260826T054538Z,2026-08-26T05:45:38.971790Z,2026-08-26T06:44:39.113880Z,BTC-USD,10,60,60,0,0.123025681208,0.162909358658,-0.911129465143,0.916744719902,0.867924297333,0.762906145333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260826T065800Z,2026-08-26T06:58:00.374727Z,2026-08-26T07:57:00.796876Z,BTC-USD,10,60,60,0,-0.193945708167,-0.303931943933,-0.901644223867,0.840164023577,0.522958175167,0.81664066,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260826T075717Z,2026-08-26T07:57:17.467072Z,2026-08-26T08:56:17.530968Z,BTC-USD,10,60,60,0,0.102264906193,0.114648762372,-0.895577647379,0.891637847601,0.744187948667,0.596210930833,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260826T085638Z,2026-08-26T08:56:38.407394Z,2026-08-26T09:55:38.552212Z,BTC-USD,10,60,60,0,-0.035211632542,-0.109395572084,-0.913956213687,0.948176792755,0.893888667167,1.220384137667,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260826T095555Z,2026-08-26T09:55:55.665333Z,2026-08-26T10:54:55.774866Z,BTC-USD,10,60,60,0,0.119115025915,0.101757210876,-0.999836067511,0.933591865237,1.012723847167,0.687867979,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260826T105513Z,2026-08-26T10:55:13.256648Z,2026-08-26T11:54:13.331217Z,BTC-USD,10,60,60,0,-0.024180091446,-0.105694003541,-0.999973376443,0.973933023177,0.82434646,0.8265536285,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260826T115443Z,2026-08-26T11:54:43.931870Z,2026-08-26T12:53:44.007971Z,BTC-USD,10,60,60,0,0.021856582306,0.029211529228,-0.725592934247,0.916177970903,0.802621744,0.7990580355,hourly window sampler; minute rows are collected live during the run
