window_id,sample_index,planned_at_utc,collected_at_utc,product_id,depth,status,error,sequence,snapshot_time_utc,bid_volume,ask_volume,imbalance,best_bid,best_ask,mid_price,spread,spread_bps,bids_json,asks_json
btc_usd_d10_20260916T011320Z,0,2026-09-16T01:13:20.218314Z,2026-09-16T01:13:20.218347Z,BTC-USD,10,ok,,136164927275,2026-09-16T01:13:17.456897595Z,0.22202306,0.78281056,-0.558089905471,75673.889999999999,75674.660000000003,75674.274999999994,0.770000000004,0.101751883319,"[{""price"":75673.89,""size"":9e-08,""num_orders"":1},{""price"":75673.87,""size"":0.02941933,""num_orders"":2},{""price"":75673.75,""size"":0.10571689,""num_orders"":1},{""price"":75673.52,""size"":1.04e-06,""num_orders"":1},{""price"":75673.41,""size"":0.026,""num_orders"":1},{""price"":75672.77,""size"":0.02424384,""num_orders"":1},{""price"":75672.04,""size"":1.2e-07,""num_orders"":1},{""price"":75670.86,""size"":0.00264283,""num_orders"":1},{""price"":75670.69,""size"":0.01699946,""num_orders"":1},{""price"":75669.54,""size"":0.01699946,""num_orders"":1}]","[{""price"":75674.66,""size"":0.02,""num_orders"":2},{""price"":75674.67,""size"":0.00226934,""num_orders"":2},{""price"":75674.86,""size"":0.02642828,""num_orders"":1},{""price"":75675.62,""size"":0.00264283,""num_orders"":1},{""price"":75677.42,""size"":1.5e-05,""num_orders"":1},{""price"":75677.59,""size"":0.00085894,""num_orders"":1},{""price"":75680.0,""size"":0.01,""num_orders"":1},{""price"":75680.11,""size"":0.35051844,""num_orders"":2},{""price"":75680.12,""size"":0.26437117,""num_orders"":1},{""price"":75681.21,""size"":0.10570656,""num_orders"":1}]"
btc_usd_d10_20260916T011320Z,1,2026-09-16T01:14:20.218314Z,2026-09-16T01:14:20.218449Z,BTC-USD,10,ok,,136164991543,2026-09-16T01:14:19.527314546Z,0.23816986,1.41278265,-0.711475819495,75734.520000000004,75734.529999999999,75734.524999999994,0.009999999995,0.001320401758,"[{""price"":75734.52,""size"":0.03,""num_orders"":2},{""price"":75734.5,""size"":0.03,""num_orders"":1},{""price"":75734.19,""size"":1.3e-07,""num_orders"":1},{""price"":75733.77,""size"":0.00085826,""num_orders"":1},{""price"":75731.66,""size"":0.03533778,""num_orders"":1},{""price"":75729.29,""size"":0.00016418,""num_orders"":1},{""price"":75729.06,""size"":0.026,""num_orders"":1},{""price"":75729.0,""size"":0.10563983,""num_orders"":1},{""price"":75727.98,""size"":0.00016968,""num_orders"":1},{""price"":75725.0,""size"":0.01,""num_orders"":1}]","[{""price"":75734.53,""size"":0.15603205,""num_orders"":3},{""price"":75734.55,""size"":1.6e-07,""num_orders"":1},{""price"":75735.91,""size"":0.22827392,""num_orders"":1},{""price"":75735.92,""size"":0.02642034,""num_orders"":1},{""price"":75736.9,""size"":0.10562883,""num_orders"":1},{""price"":75736.93,""size"":0.00269941,""num_orders"":2},{""price"":75737.3,""size"":0.26437117,""num_orders"":1},{""price"":75739.94,""size"":0.04932642,""num_orders"":1},{""price"":75739.95,""size"":0.31565918,""num_orders"":1},{""price"":75739.96,""size"":0.26437117,""num_orders"":1}]"
btc_usd_d10_20260916T011320Z,2,2026-09-16T01:15:20.218314Z,2026-09-16T01:15:20.218450Z,BTC-USD,10,ok,,136165047097,2026-09-16T01:15:17.538195313Z,1.52870501,1.17119969,0.132414051503,75680.449999999997,75681.619999999995,75681.035000000003,1.169999999998,0.15459619441,"[{""price"":75680.45,""size"":0.026,""num_orders"":1},{""price"":75679.1,""size"":0.26437117,""num_orders"":1},{""price"":75678.72,""size"":0.00155323,""num_orders"":1},{""price"":75678.5,""size"":0.10571032,""num_orders"":1},{""price"":75676.74,""size"":0.26437117,""num_orders"":1},{""price"":75673.4,""size"":0.16364448,""num_orders"":1},{""price"":75673.39,""size"":0.26437117,""num_orders"":1},{""price"":75670.68,""size"":0.1643123,""num_orders"":1},{""price"":75670.67,""size"":0.26437117,""num_orders"":1},{""price"":75670.0,""size"":0.01,""num_orders"":1}]","[{""price"":75681.62,""size"":0.0235,""num_orders"":1},{""price"":75682.62,""size"":0.02,""num_orders"":2},{""price"":75683.63,""size"":0.01554037,""num_orders"":1},{""price"":75685.7,""size"":0.02603077,""num_orders"":4},{""price"":75687.21,""size"":0.4416737,""num_orders"":1},{""price"":75687.22,""size"":0.26437117,""num_orders"":1},{""price"":75687.69,""size"":0.10569751,""num_orders"":1},{""price"":75688.6,""size"":1.5e-05,""num_orders"":1},{""price"":75689.7,""size"":0.26437117,""num_orders"":1},{""price"":75690.0,""size"":0.01,""num_orders"":1}]"
btc_usd_d10_20260916T011320Z,3,2026-09-16T01:16:20.218314Z,2026-09-16T01:16:20.218453Z,BTC-USD,10,ok,,136165086948,2026-09-16T01:16:18.005820884Z,0.73422177,0.68233171,0.036631204351,75697.059999999998,75698.770000000004,75697.915000000008,1.710000000006,0.225897899567,"[{""price"":75697.06,""size"":0.01,""num_orders"":1},{""price"":75695.6,""size"":0.10568645,""num_orders"":1},{""price"":75695.01,""size"":0.26437117,""num_orders"":1},{""price"":75694.85,""size"":0.00264264,""num_orders"":1},{""price"":75694.56,""size"":0.00081504,""num_orders"":2},{""price"":75694.01,""size"":0.026,""num_orders"":1},{""price"":75692.99,""size"":0.02999828,""num_orders"":1},{""price"":75691.85,""size"":0.02999828,""num_orders"":1},{""price"":75691.52,""size"":0.26437117,""num_orders"":1},{""price"":75690.11,""size"":0.00033874,""num_orders"":1}]","[{""price"":75698.77,""size"":0.00322896,""num_orders"":3},{""price"":75699.02,""size"":0.00528439,""num_orders"":1},{""price"":75699.78,""size"":1.5e-05,""num_orders"":1},{""price"":75701.0,""size"":1e-08,""num_orders"":1},{""price"":75702.96,""size"":0.10567618,""num_orders"":1},{""price"":75703.48,""size"":0.24406033,""num_orders"":1},{""price"":75704.59,""size"":0.26437117,""num_orders"":1},{""price"":75704.6,""size"":0.04883696,""num_orders"":1},{""price"":75705.0,""size"":0.01,""num_orders"":1},{""price"":75705.93,""size"":0.00085871,""num_orders"":1}]"
btc_usd_d10_20260916T011320Z,4,2026-09-16T01:17:20.218314Z,2026-09-16T01:17:20.218446Z,BTC-USD,10,ok,,136165120728,2026-09-16T01:17:18.010107692Z,1.23771822,1.10042673,0.058718126094,75702.110000000001,75702.119999999995,75702.114999999991,0.009999999995,0.001320967056,"[{""price"":75702.11,""size"":0.26437138,""num_orders"":2},{""price"":75699.77,""size"":0.00021104,""num_orders"":1},{""price"":75699.72,""size"":1.06e-06,""num_orders"":1},{""price"":75699.22,""size"":0.26437117,""num_orders"":1},{""price"":75698.76,""size"":0.01310541,""num_orders"":1},{""price"":75698.41,""size"":0.10568252,""num_orders"":1},{""price"":75696.58,""size"":0.16537656,""num_orders"":1},{""price"":75696.57,""size"":0.26437117,""num_orders"":1},{""price"":75696.17,""size"":0.0026415,""num_orders"":1},{""price"":75693.28,""size"":0.15758641,""num_orders"":1}]","[{""price"":75702.12,""size"":0.0235,""num_orders"":1},{""price"":75702.68,""size"":0.1181,""num_orders"":1},{""price"":75705.22,""size"":0.10567304,""num_orders"":1},{""price"":75708.81,""size"":0.15782959,""num_orders"":1},{""price"":75708.82,""size"":0.26437133,""num_orders"":2},{""price"":75711.06,""size"":0.00011573,""num_orders"":1},{""price"":75711.3,""size"":0.0026415,""num_orders"":1},{""price"":75711.72,""size"":0.15782959,""num_orders"":1},{""price"":75711.73,""size"":0.26437117,""num_orders"":1},{""price"":75712.54,""size"":0.00599478,""num_orders"":1}]"
btc_usd_d10_20260916T011320Z,5,2026-09-16T01:18:20.218314Z,2026-09-16T01:18:20.218463Z,BTC-USD,10,ok,,136165157159,2026-09-16T01:18:18.311679540Z,1.09328163,1.05871881,0.016060786679,75719.710000000006,75719.720000000001,75719.714999999997,0.009999999995,0.001320660015,"[{""price"":75719.71,""size"":0.02247255,""num_orders"":4},{""price"":75715.49,""size"":0.16917136,""num_orders"":1},{""price"":75715.48,""size"":0.26437117,""num_orders"":1},{""price"":75714.0,""size"":0.01899794,""num_orders"":1},{""price"":75713.2,""size"":0.25541992,""num_orders"":1},{""price"":75713.19,""size"":0.26437117,""num_orders"":1},{""price"":75713.17,""size"":0.0984182,""num_orders"":1},{""price"":75713.01,""size"":1.2e-07,""num_orders"":1},{""price"":75712.82,""size"":5.84e-05,""num_orders"":1},{""price"":75712.56,""size"":8e-07,""num_orders"":1}]","[{""price"":75719.72,""size"":9.484e-05,""num_orders"":1},{""price"":75721.98,""size"":0.0015268,""num_orders"":1},{""price"":75725.0,""size"":0.01,""num_orders"":1},{""price"":75725.77,""size"":0.00032768,""num_orders"":2},{""price"":75729.64,""size"":0.18798788,""num_orders"":2},{""price"":75729.72,""size"":0.04792155,""num_orders"":1},{""price"":75730.0,""size"":0.01,""num_orders"":1},{""price"":75731.78,""size"":0.26437117,""num_orders"":1},{""price"":75732.31,""size"":0.53647389,""num_orders"":2},{""price"":75733.32,""size"":1.5e-05,""num_orders"":1}]"
btc_usd_d10_20260916T011320Z,6,2026-09-16T01:19:20.218314Z,2026-09-16T01:19:20.218451Z,BTC-USD,10,ok,,136165192150,2026-09-16T01:19:17.524006626Z,0.69453249,1.28366106,-0.297811389588,75749.979999999996,75749.990000000005,75749.985000000001,0.010000000009,0.001320132276,"[{""price"":75749.98,""size"":0.02956803,""num_orders"":4},{""price"":75749.97,""size"":0.01867757,""num_orders"":1},{""price"":75749.96,""size"":0.01867757,""num_orders"":1},{""price"":75749.34,""size"":0.026,""num_orders"":1},{""price"":75748.98,""size"":0.06305036,""num_orders"":1},{""price"":75748.97,""size"":0.10561199,""num_orders"":1},{""price"":75746.72,""size"":9e-08,""num_orders"":1},{""price"":75746.71,""size"":1.2e-07,""num_orders"":1},{""price"":75745.45,""size"":0.16857559,""num_orders"":1},{""price"":75745.44,""size"":0.26437117,""num_orders"":1}]","[{""price"":75749.99,""size"":0.00380441,""num_orders"":2},{""price"":75750.0,""size"":0.07422333,""num_orders"":1},{""price"":75751.0,""size"":1e-08,""num_orders"":1},{""price"":75755.0,""size"":0.01,""num_orders"":1},{""price"":75755.68,""size"":1.5e-05,""num_orders"":1},{""price"":75756.09,""size"":1.981e-05,""num_orders"":1},{""price"":75756.14,""size"":0.10560201,""num_orders"":1},{""price"":75756.94,""size"":0.15782959,""num_orders"":1},{""price"":75756.95,""size"":0.26437117,""num_orders"":1},{""price"":75759.55,""size"":0.66779573,""num_orders"":1}]"
btc_usd_d10_20260916T011320Z,7,2026-09-16T01:20:20.218314Z,2026-09-16T01:20:20.218479Z,BTC-USD,10,ok,,136165224863,2026-09-16T01:20:19.401787832Z,0.24983894,1.04467692,-0.614004049359,75738.669999999998,75738.690000000002,75738.679999999993,0.020000000004,0.002640658644,"[{""price"":75738.67,""size"":0.09339627,""num_orders"":1},{""price"":75738.62,""size"":0.03002507,""num_orders"":2},{""price"":75738.59,""size"":0.01827757,""num_orders"":1},{""price"":75738.57,""size"":0.01827757,""num_orders"":1},{""price"":75738.55,""size"":0.01827757,""num_orders"":1},{""price"":75738.53,""size"":0.01827757,""num_orders"":1},{""price"":75738.51,""size"":0.01827757,""num_orders"":1},{""price"":75738.42,""size"":0.0085857,""num_orders"":2},{""price"":75738.34,""size"":3.683e-05,""num_orders"":1},{""price"":75736.86,""size"":0.02640722,""num_orders"":2}]","[{""price"":75738.69,""size"":0.00926672,""num_orders"":4},{""price"":75740.21,""size"":0.02640606,""num_orders"":2},{""price"":75744.7,""size"":0.026,""num_orders"":1},{""price"":75744.96,""size"":0.26437117,""num_orders"":1},{""price"":75745.0,""size"":0.01,""num_orders"":1},{""price"":75747.39,""size"":0.00085821,""num_orders"":1},{""price"":75747.93,""size"":0.31683818,""num_orders"":2},{""price"":75747.96,""size"":0.02095412,""num_orders"":1},{""price"":75748.36,""size"":0.26437117,""num_orders"":1},{""price"":75749.48,""size"":0.10561129,""num_orders"":1}]"
btc_usd_d10_20260916T011320Z,8,2026-09-16T01:21:20.218314Z,2026-09-16T01:21:20.218456Z,BTC-USD,10,ok,,136165260489,2026-09-16T01:21:19.518384757Z,0.29753196,1.3191641,-0.63192591686,75807.580000000002,75807.740000000005,75807.660000000003,0.160000000003,0.02110604654,"[{""price"":75807.58,""size"":0.00085743,""num_orders"":1},{""price"":75807.53,""size"":0.01877757,""num_orders"":1},{""price"":75807.52,""size"":0.01877757,""num_orders"":1},{""price"":75807.51,""size"":0.01877757,""num_orders"":1},{""price"":75806.39,""size"":0.07578841,""num_orders"":1},{""price"":75806.38,""size"":0.105532,""num_orders"":1},{""price"":75806.35,""size"":0.00263919,""num_orders"":1},{""price"":75805.99,""size"":0.02638314,""num_orders"":2},{""price"":75805.31,""size"":0.01499954,""num_orders"":1},{""price"":75804.17,""size"":0.01499954,""num_orders"":1}]","[{""price"":75807.74,""size"":0.02000016,""num_orders"":3},{""price"":75809.25,""size"":0.00135383,""num_orders"":3},{""price"":75809.26,""size"":0.026382,""num_orders"":2},{""price"":75811.7,""size"":0.00021268,""num_orders"":1},{""price"":75811.73,""size"":0.26437117,""num_orders"":1},{""price"":75812.0,""size"":0.02486062,""num_orders"":1},{""price"":75815.33,""size"":0.1181,""num_orders"":1},{""price"":75816.76,""size"":0.15782959,""num_orders"":1},{""price"":75816.77,""size"":0.26437117,""num_orders"":1},{""price"":75819.84,""size"":0.44168288,""num_orders"":1}]"
btc_usd_d10_20260916T011320Z,9,2026-09-16T01:22:20.218314Z,2026-09-16T01:22:20.218451Z,BTC-USD,10,ok,,136165304072,2026-09-16T01:22:18.533273764Z,0.85249235,1.18712775,-0.164067514338,75798.610000000001,75798.619999999995,75798.614999999991,0.009999999995,0.001319285319,"[{""price"":75798.61,""size"":0.0001692,""num_orders"":2},{""price"":75795.8,""size"":0.02645775,""num_orders"":3},{""price"":75795.03,""size"":0.01799992,""num_orders"":1},{""price"":75794.27,""size"":0.01700198,""num_orders"":1},{""price"":75792.45,""size"":0.00047523,""num_orders"":2},{""price"":75792.41,""size"":1.01e-06,""num_orders"":1},{""price"":75792.39,""size"":1.06e-06,""num_orders"":1},{""price"":75792.34,""size"":0.42046346,""num_orders"":1},{""price"":75792.33,""size"":0.26437117,""num_orders"":1},{""price"":75792.32,""size"":0.10555157,""num_orders"":1}]","[{""price"":75798.62,""size"":0.26567027,""num_orders"":3},{""price"":75798.79,""size"":0.10554258,""num_orders"":1},{""price"":75798.96,""size"":0.026,""num_orders"":1},{""price"":75800.01,""size"":1.7e-07,""num_orders"":1},{""price"":75800.14,""size"":0.02638518,""num_orders"":2},{""price"":75802.44,""size"":0.18738109,""num_orders"":1},{""price"":75802.46,""size"":0.26437117,""num_orders"":1},{""price"":75803.66,""size"":0.00263862,""num_orders"":1},{""price"":75805.64,""size"":0.00659726,""num_orders"":5},{""price"":75805.72,""size"":0.30254141,""num_orders"":2}]"
